set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set7,NGCUTFS,NGCUTFS1-102,150,450,100,100,20106,21810,150,450,100,100,20106,21810,30000,30000,0,1,0,0.003,0.002,0,4.499,4.504
Set7,NGCUTFS,NGCUTFS1-103,150,450,100,100,20967,19764,150,450,100,100,20967,19764,29988,29988,0,1,0,0.004,0.002,0,15.193,15.199
Set7,NGCUTFS,NGCUTFS1-104,150,450,100,100,19248,22971,148,450,100,100,19248,22971,29964,29964,0,1,0,0.004,0.003,0,11.01,11.017
Set7,NGCUTFS,NGCUTFS1-105,150,450,100,100,20553,22836,149,450,100,100,20553,22836,30000,30000,0,1,0,0.004,0.002,0,0.05,0.056
Set7,NGCUTFS,NGCUTFS1-106,150,450,100,100,23295,21558,150,450,100,100,23295,21558,30000,30000,0,1,0,0.004,0.003,0,8.639,8.646
Set7,NGCUTFS,NGCUTFS1-107,150,450,100,100,22695,21855,150,450,100,100,22695,21855,30000,30000,0,1,0,0.003,0.003,0,6.588,6.594
Set7,NGCUTFS,NGCUTFS1-108,150,450,100,100,20691,22332,149,450,100,100,20691,22332,30000,30000,0,1,0,0.004,0.002,0,3.954,3.96
Set7,NGCUTFS,NGCUTFS1-109,150,450,100,100,22395,21606,149,450,100,100,22395,21606,30000,30000,0,1,0,0.003,0.002,0,0.001,0.006
Set7,NGCUTFS,NGCUTFS1-110,150,450,100,100,21021,21225,149,450,100,100,21021,21225,29988,29988,0,1,0,0.004,0.002,0,2.958,2.964
Set7,NGCUTFS,NGCUTFS1-111,150,600,100,100,29944,27580,150,600,100,100,29944,27580,29973,29973,0,1,0,0.005,0.002,0,3.203,3.21
Set7,NGCUTFS,NGCUTFS1-112,150,600,100,100,29872,29908,149,600,100,100,29872,29908,29976,29976,0,1,0,0.004,0.003,0,0.921,0.928
Set7,NGCUTFS,NGCUTFS1-113,150,600,100,100,30724,26668,150,600,100,100,30724,26668,29988,29988,0,1,0,0.006,0.002,0,4.595,4.603
Set7,NGCUTFS,NGCUTFS1-114,150,600,100,100,32716,28472,150,600,100,100,32716,28472,29982,29982,0,1,0,0.005,0.002,0,2.332,2.339
Set7,NGCUTFS,NGCUTFS1-115,150,600,100,100,29604,28068,150,600,100,100,29604,28068,30000,30000,0,1,0,0.005,0.002,0,0.009,0.016
Set7,NGCUTFS,NGCUTFS1-116,150,600,100,100,27808,27372,150,600,100,100,27808,27372,30000,30000,0,1,0,0.005,0.002,0,0.003,0.01
Set7,NGCUTFS,NGCUTFS1-117,150,600,100,100,29660,30824,150,600,100,100,29660,30824,29952,29952,0,1,0,0.005,0.002,0,1.972,1.979
Set7,NGCUTFS,NGCUTFS1-118,150,600,100,100,25720,31960,150,600,100,100,25720,31960,30000,30000,0,1,0,0.006,0,0,0,0.006
Set7,NGCUTFS,NGCUTFS1-119,150,600,100,100,27920,24864,150,600,100,100,27920,24864,30000,30000,0,1,0,0.005,0.002,0,0.005,0.012
Set7,NGCUTFS,NGCUTFS1-120,150,600,100,100,25664,29692,149,600,100,100,25664,29692,30000,30000,0,1,0,0.005,0.002,0,0.005,0.012
Set7,NGCUTFS,NGCUTFS1-121,250,250,100,100,10980,12272,249,250,100,100,10980,12272,29961,29961,0,1,0,0.007,0.002,0,0.672,0.681
Set7,NGCUTFS,NGCUTFS1-122,250,250,100,100,11829,12693,249,250,100,100,11829,12693,29883,29883,0,1,0,0.006,0.002,0,33.555,33.563
Set7,NGCUTFS,NGCUTFS1-123,250,250,100,100,12033,12420,249,250,100,100,12033,12420,29958,29958,0,1,0,0.006,0.002,0,2.477,2.485
Set7,NGCUTFS,NGCUTFS1-124,250,250,100,100,12194,12164,249,250,100,100,12194,12164,29952,29952,0,1,0,0.006,0.002,0,0.155,0.163
Set7,NGCUTFS,NGCUTFS1-125,250,250,100,100,11928,12588,248,250,100,100,11928,12588,29853,29853,0,1,0,0.005,0.002,0,8.69,8.697
Set7,NGCUTFS,NGCUTFS1-126,250,250,100,100,11937,11341,249,250,100,100,11937,11341,29877,29877,0,1,0,0.007,0.003,0,2.566,2.576
Set7,NGCUTFS,NGCUTFS1-127,250,250,100,100,11074,12432,249,250,100,100,11074,12432,29940,29940,0,1,0,0.007,0.002,0,0.886,0.895
Set7,NGCUTFS,NGCUTFS1-128,250,250,100,100,11593,12322,248,250,100,100,11593,12322,29934,29934,0,1,0,0.007,0.002,0,21.662,21.671
Set7,NGCUTFS,NGCUTFS1-129,250,250,100,100,12876,11695,250,250,100,100,12876,11695,29880,29880,0,1,0,0.006,0.003,0,31.357,31.366
Set7,NGCUTFS,NGCUTFS1-130,250,250,100,100,11474,12189,250,250,100,100,11474,12189,29944,29944,0,1,0,0.007,0.002,0,0.52,0.529
Set7,NGCUTFS,NGCUTFS1-131,250,750,100,100,36627,34809,248,750,100,100,36627,34809,30000,30000,0,1,0,0.007,0.002,0,0.014,0.023
Set7,NGCUTFS,NGCUTFS1-132,250,750,100,100,36459,37455,249,750,100,100,36459,37455,30000,30000,0,1,0,0.007,0,0,0,0.007
Set7,NGCUTFS,NGCUTFS1-133,250,750,100,100,36222,36285,249,750,100,100,36222,36285,30000,30000,0,1,0,0.006,0.003,0,0.062,0.071
Set7,NGCUTFS,NGCUTFS1-134,250,750,100,100,36321,35634,250,750,100,100,36321,35634,30000,30000,0,1,0,0.006,0,0,0,0.006
Set7,NGCUTFS,NGCUTFS1-135,250,750,100,100,35778,35604,249,750,100,100,35778,35604,30000,30000,0,1,0,0.006,0.003,0,0.017,0.026
Set7,NGCUTFS,NGCUTFS1-136,250,750,100,100,36312,36345,250,750,100,100,36312,36345,30000,30000,0,1,0,0.007,0.003,0,1.147,1.157
Set7,NGCUTFS,NGCUTFS1-137,250,750,100,100,37065,37164,247,750,100,100,37065,37164,30000,30000,0,1,0,0.007,0.002,0,2.585,2.594
Set7,NGCUTFS,NGCUTFS1-138,250,750,100,100,36768,36402,245,750,100,100,36768,36402,30000,30000,0,1,0,0.007,0,0,0,0.007
Set7,NGCUTFS,NGCUTFS1-139,250,750,100,100,36417,36393,249,750,100,100,36417,36393,30000,30000,0,1,0,0.007,0.002,0,1.659,1.668
Set7,NGCUTFS,NGCUTFS1-140,250,750,100,100,35361,36069,248,750,100,100,35361,36069,30000,30000,0,1,0,0.007,0.002,0,0.037,0.046
Set7,NGCUTFS,NGCUTFS1-141,250,1000,100,100,47972,49796,249,1000,100,100,47972,49796,30000,30000,0,1,0,0.008,0,0,0,0.008
Set7,NGCUTFS,NGCUTFS1-142,250,1000,100,100,48680,48140,249,1000,100,100,48680,48140,30000,30000,0,1,0,0.008,0,0,0,0.008
Set7,NGCUTFS,NGCUTFS1-143,250,1000,100,100,50612,48164,247,1000,100,100,50612,48164,30000,30000,0,1,0,0.009,0.002,0,1.131,1.142
Set7,NGCUTFS,NGCUTFS1-144,250,1000,100,100,47732,46648,249,1000,100,100,47732,46648,30000,30000,0,1,0,0.01,0.002,0,0.012,0.024
Set7,NGCUTFS,NGCUTFS1-145,250,1000,100,100,48672,47720,247,1000,100,100,48672,47720,30000,30000,0,1,0,0.009,0.003,0,0.017,0.029
Set7,NGCUTFS,NGCUTFS1-146,250,1000,100,100,51096,51220,248,1000,100,100,51096,51220,30000,30000,0,1,0,0.008,0.003,0,0.121,0.132
Set7,NGCUTFS,NGCUTFS1-147,250,1000,100,100,48508,48964,250,1000,100,100,48508,48964,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS1-148,250,1000,100,100,47708,43308,249,1000,100,100,47708,43308,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS1-149,250,1000,100,100,51072,46612,249,1000,100,100,51072,46612,30000,30000,0,1,0,0.009,0.003,0,0.03,0.042
Set7,NGCUTFS,NGCUTFS1-150,250,1000,100,100,49736,46232,247,1000,100,100,49736,46232,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS1-151,500,500,100,100,24575,24062,495,500,100,100,24575,24062,30000,30000,0,1,0,0.013,0.002,0,0.082,0.097
Set7,NGCUTFS,NGCUTFS1-152,500,500,100,100,24024,24652,495,500,100,100,24024,24652,30000,30000,0,1,0,0.015,0.003,0,0.205,0.223
Set7,NGCUTFS,NGCUTFS1-153,500,500,100,100,24620,23108,488,500,100,100,24620,23108,30000,30000,0,1,0,0.024,0.005,0,1.454,1.483
Set7,NGCUTFS,NGCUTFS1-154,500,500,100,100,24546,24454,496,500,100,100,24546,24454,30000,30000,0,1,0,0.015,0,0,0,0.015
Set7,NGCUTFS,NGCUTFS1-155,500,500,100,100,24613,23695,497,500,100,100,24613,23695,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS1-156,500,500,100,100,23602,24098,497,500,100,100,23602,24098,30000,30000,0,1,0,0.016,0.003,0,1.334,1.353
Set7,NGCUTFS,NGCUTFS1-157,500,500,100,100,24409,23020,493,500,100,100,24409,23020,30000,30000,0,1,0,0.014,0.003,0,1.349,1.366
Set7,NGCUTFS,NGCUTFS1-158,500,500,100,100,22742,24912,492,500,100,100,22742,24912,30000,30000,0,1,0,0.014,0,0,0,0.014
Set7,NGCUTFS,NGCUTFS1-159,500,500,100,100,24352,23996,492,500,100,100,24352,23996,30000,30000,0,1,0,0.014,0.002,0,1.618,1.634
Set7,NGCUTFS,NGCUTFS1-160,500,500,100,100,24543,24119,488,500,100,100,24543,24119,30000,30000,0,1,0,0.014,0.002,0,0.127,0.143
Set7,NGCUTFS,NGCUTFS1-161,500,1500,100,100,75000,72747,490,1500,100,100,75000,72747,30000,30000,0,1,0,0.016,0,0,0,0.016
Set7,NGCUTFS,NGCUTFS1-162,500,1500,100,100,72231,74604,497,1500,100,100,72231,74604,30000,30000,0,1,0,0.019,0.003,0,0.103,0.125
Set7,NGCUTFS,NGCUTFS1-163,500,1500,100,100,74232,75084,497,1500,100,100,74232,75084,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS1-164,500,1500,100,100,73119,74778,490,1500,100,100,73119,74778,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS1-165,500,1500,100,100,72288,74337,498,1500,100,100,72288,74337,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS1-166,500,1500,100,100,72999,71301,490,1500,100,100,72999,71301,30000,30000,0,1,0,0.016,0,0,0,0.016
Set7,NGCUTFS,NGCUTFS1-167,500,1500,100,100,70986,69324,496,1500,100,100,70986,69324,30000,30000,0,1,0,0.016,0,0,0,0.016
Set7,NGCUTFS,NGCUTFS1-168,500,1500,100,100,70950,71001,494,1500,100,100,70950,71001,30000,30000,0,1,0,0.016,0,0,0,0.016
Set7,NGCUTFS,NGCUTFS1-169,500,1500,100,100,77079,72846,495,1500,100,100,77079,72846,30000,30000,0,1,0,0.015,0,0,0,0.015
Set7,NGCUTFS,NGCUTFS1-170,500,1500,100,100,75945,75393,493,1500,100,100,75945,75393,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS1-171,500,2000,100,100,97752,96576,494,2000,100,100,97752,96576,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS1-172,500,2000,100,100,95860,96852,498,2000,100,100,95860,96852,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS1-173,500,2000,100,100,96592,93736,494,2000,100,100,96592,93736,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS1-174,500,2000,100,100,103824,95764,494,2000,100,100,103824,95764,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS1-175,500,2000,100,100,92516,98140,491,2000,100,100,92516,98140,30000,30000,0,1,0,0.024,0,0,0,0.024
Set7,NGCUTFS,NGCUTFS1-176,500,2000,100,100,99052,99060,490,2000,100,100,99052,99060,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS1-177,500,2000,100,100,92828,94320,495,2000,100,100,92828,94320,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS1-178,500,2000,100,100,95476,96020,492,2000,100,100,95476,96020,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS1-179,500,2000,100,100,95996,99804,496,2000,100,100,95996,99804,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS1-180,500,2000,100,100,94212,92908,494,2000,100,100,94212,92908,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS1-181,1000,1000,100,100,47004,49043,975,1000,100,100,47004,49043,30000,30000,0,1,0,0.04,0,0,0,0.04
Set7,NGCUTFS,NGCUTFS1-182,1000,1000,100,100,49095,47231,977,1000,100,100,49095,47231,30000,30000,0,1,0,0.036,0,0,0,0.036
Set7,NGCUTFS,NGCUTFS1-183,1000,1000,100,100,48296,48837,974,1000,100,100,48296,48837,30000,30000,0,1,0,0.04,0,0,0,0.04
Set7,NGCUTFS,NGCUTFS1-184,1000,1000,100,100,47867,49213,987,1000,100,100,47867,49213,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS1-185,1000,1000,100,100,48151,47557,968,1000,100,100,48151,47557,30000,30000,0,1,0,0.048,0,0,0,0.048
Set7,NGCUTFS,NGCUTFS1-186,1000,1000,100,100,46208,47618,971,1000,100,100,46208,47618,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS1-187,1000,1000,100,100,48287,47590,972,1000,100,100,48287,47590,30000,30000,0,1,0,0.035,0,0,0,0.035
Set7,NGCUTFS,NGCUTFS1-188,1000,1000,100,100,48026,50136,976,1000,100,100,48026,50136,30000,30000,0,1,0,0.04,0,0,0,0.04
Set7,NGCUTFS,NGCUTFS1-189,1000,1000,100,100,49024,48322,969,1000,100,100,49024,48322,30000,30000,0,1,0,0.039,0,0,0,0.039
Set7,NGCUTFS,NGCUTFS1-190,1000,1000,100,100,46859,48615,977,1000,100,100,46859,48615,30000,30000,0,1,0,0.039,0,0,0,0.039
Set7,NGCUTFS,NGCUTFS1-191,1000,3000,100,100,147828,147585,977,3000,100,100,147828,147585,30000,30000,0,1,0,0.041,0,0,0,0.041
Set7,NGCUTFS,NGCUTFS1-192,1000,3000,100,100,146409,142407,970,3000,100,100,146409,142407,30000,30000,0,1,0,0.041,0,0,0,0.041
Set7,NGCUTFS,NGCUTFS1-193,1000,3000,100,100,149688,142098,971,3000,100,100,149688,142098,30000,30000,0,1,0,0.04,0,0,0,0.04
Set7,NGCUTFS,NGCUTFS1-194,1000,3000,100,100,145056,141417,981,3000,100,100,145056,141417,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS1-195,1000,3000,100,100,145011,143940,974,3000,100,100,145011,143940,30000,30000,0,1,0,0.038,0,0,0,0.038
Set7,NGCUTFS,NGCUTFS1-196,1000,3000,100,100,144864,142368,979,3000,100,100,144864,142368,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS1-197,1000,3000,100,100,141888,144192,974,3000,100,100,141888,144192,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS1-198,1000,3000,100,100,145245,146163,986,3000,100,100,145245,146163,30000,30000,0,1,0,0.04,0,0,0,0.04
Set7,NGCUTFS,NGCUTFS1-199,1000,3000,100,100,142260,142581,982,3000,100,100,142260,142581,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS1-200,1000,3000,100,100,140172,144666,975,3000,100,100,140172,144666,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS1-201,1000,4000,100,100,190164,197728,965,4000,100,100,190164,197728,30000,30000,0,1,0,0.05,0,0,0,0.05
Set7,NGCUTFS,NGCUTFS1-202,1000,4000,100,100,195604,189908,973,4000,100,100,195604,189908,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS1-203,1000,4000,100,100,193316,203612,972,4000,100,100,193316,203612,30000,30000,0,1,0,0.048,0,0,0,0.048
Set7,NGCUTFS,NGCUTFS1-204,1000,4000,100,100,191644,187704,970,4000,100,100,191644,187704,30000,30000,0,1,0,0.052,0,0,0,0.052
Set7,NGCUTFS,NGCUTFS1-205,1000,4000,100,100,194096,188784,969,4000,100,100,194096,188784,30000,30000,0,1,0,0.052,0,0,0,0.052
Set7,NGCUTFS,NGCUTFS1-206,1000,4000,100,100,197408,197252,981,4000,100,100,197408,197252,30000,30000,0,1,0,0.051,0,0,0,0.051
Set7,NGCUTFS,NGCUTFS1-207,1000,4000,100,100,204416,195088,970,4000,100,100,204416,195088,30000,30000,0,1,0,0.048,0,0,0,0.048
Set7,NGCUTFS,NGCUTFS1-208,1000,4000,100,100,189008,190704,968,4000,100,100,189008,190704,30000,30000,0,1,0,0.052,0,0,0,0.052
Set7,NGCUTFS,NGCUTFS1-209,1000,4000,100,100,196188,191388,971,4000,100,100,196188,191388,30000,30000,0,1,0,0.05,0,0,0,0.05
Set7,NGCUTFS,NGCUTFS1-210,1000,4000,100,100,194432,189156,967,4000,100,100,194432,189156,30000,30000,0,1,0,0.05,0,0,0,0.05
Set7,NGCUTFS,NGCUTFS2-100,150,150,100,100,6495,6697,150,150,100,100,6495,6697,29874,29874,0,1,0,0.004,0.002,0.009,8.527,8.542
Set7,NGCUTFS,NGCUTFS2-101,150,450,100,100,18960,20406,150,450,100,100,18960,20406,30000,30000,0,1,0,0.005,0.002,0,0.006,0.013
Set7,NGCUTFS,NGCUTFS2-102,150,450,100,100,18933,20400,150,450,100,100,18933,20400,30000,30000,0,1,0,0.004,0.002,0,8.385,8.391
Set7,NGCUTFS,NGCUTFS2-103,150,450,100,100,19407,21000,150,450,100,100,19407,21000,30000,30000,0,1,0,0.004,0.003,0,6.328,6.335
Set7,NGCUTFS,NGCUTFS2-104,150,450,100,100,19977,19479,150,450,100,100,19977,19479,30000,30000,0,1,0,0.004,0.002,0,0.009,0.015
Set7,NGCUTFS,NGCUTFS2-105,150,450,100,100,19674,18312,149,450,100,100,19674,18312,30000,30000,0,1,0,0.004,0.002,0,4.939,4.945
Set7,NGCUTFS,NGCUTFS2-106,150,450,100,100,20703,18306,150,450,100,100,20703,18306,30000,30000,0,1,0,0.004,0.002,0,5.231,5.237
Set7,NGCUTFS,NGCUTFS2-107,150,450,100,100,20466,19608,150,450,100,100,20466,19608,30000,30000,0,1,0,0.004,0,0,0,0.004
Set7,NGCUTFS,NGCUTFS2-108,150,450,100,100,21342,17298,150,450,100,100,21342,17298,29994,29994,0,1,0,0.004,0.002,0,7.885,7.891
Set7,NGCUTFS,NGCUTFS2-109,150,450,100,100,20016,18720,150,450,100,100,20016,18720,30000,30000,0,1,0,0.004,0.002,0,0.096,0.102
Set7,NGCUTFS,NGCUTFS2-110,150,450,100,100,17970,17847,150,450,100,100,17970,17847,29994,29994,0,1,0,0.004,0.003,0,17.938,17.945
Set7,NGCUTFS,NGCUTFS2-111,150,600,100,100,27196,26288,150,600,100,100,27196,26288,30000,30000,0,1,0,0.004,0.003,0,0.01,0.017
Set7,NGCUTFS,NGCUTFS2-112,150,600,100,100,26924,27040,149,600,100,100,26924,27040,30000,30000,0,1,0,0.005,0.004,0,0.003,0.012
Set7,NGCUTFS,NGCUTFS2-113,150,600,100,100,24556,23536,149,600,100,100,24556,23536,30000,30000,0,1,0,0.006,0.002,0,0.002,0.01
Set7,NGCUTFS,NGCUTFS2-114,150,600,100,100,26316,27504,148,600,100,100,26316,27504,30000,30000,0,1,0,0.005,0.003,0,0.257,0.265
Set7,NGCUTFS,NGCUTFS2-115,150,600,100,100,24012,26096,150,600,100,100,24012,26096,30000,30000,0,1,0,0.005,0.003,0,3.804,3.812
Set7,NGCUTFS,NGCUTFS2-116,150,600,100,100,23488,27396,149,600,100,100,23488,27396,30000,30000,0,1,0,0.005,0.003,0,0.111,0.119
Set7,NGCUTFS,NGCUTFS2-117,150,600,100,100,25904,25280,150,600,100,100,25904,25280,30000,30000,0,1,0,0.005,0.003,0,0.007,0.015
Set7,NGCUTFS,NGCUTFS2-118,150,600,100,100,23344,26756,150,600,100,100,23344,26756,30000,30000,0,1,0,0.005,0,0,0,0.005
Set7,NGCUTFS,NGCUTFS2-119,150,600,100,100,26560,24948,149,600,100,100,26560,24948,30000,30000,0,1,0,0.006,0.003,0,0.532,0.541
Set7,NGCUTFS,NGCUTFS2-120,150,600,100,100,26152,24108,150,600,100,100,26152,24108,30000,30000,0,1,0,0.005,0.002,0,0.182,0.189
Set7,NGCUTFS,NGCUTFS2-121,250,250,100,100,10186,10183,247,250,100,100,10186,10183,29970,29970,0,1,0,0.008,0.002,0,7.42,7.43
Set7,NGCUTFS,NGCUTFS2-122,250,250,100,100,11820,10589,248,250,100,100,11820,10589,29872,29804,0.002276379,0,0,0.007,0.002,0,36.684,36.693
Set7,NGCUTFS,NGCUTFS2-123,250,250,100,100,11342,10551,246,250,100,100,11342,10551,29919,29919,0,1,0,0.007,0.002,0,8.84,8.849
Set7,NGCUTFS,NGCUTFS2-124,250,250,100,100,10223,10006,248,250,100,100,10223,10006,29982,29982,0,1,0,0.008,0.002,0,14.788,14.798
Set7,NGCUTFS,NGCUTFS2-125,250,250,100,100,10534,10390,248,250,100,100,10534,10390,30000,30000,0,1,0,0.006,0.002,0,0.028,0.036
Set7,NGCUTFS,NGCUTFS2-126,250,250,100,100,10512,10355,248,250,100,100,10512,10355,29911,29907,1.34E-04,0,0,0.009,0.002,0,36.682,36.693
Set7,NGCUTFS,NGCUTFS2-127,250,250,100,100,10531,11446,250,250,100,100,10531,11446,29979,29979,0,1,0,0.006,0.002,0,0.739,0.747
Set7,NGCUTFS,NGCUTFS2-128,250,250,100,100,11048,10368,246,250,100,100,11048,10368,29878,29864,4.69E-04,0,0,0.006,0.002,0,36.685,36.693
Set7,NGCUTFS,NGCUTFS2-129,250,250,100,100,10515,9814,248,250,100,100,10515,9814,29988,29988,0,1,0,0.009,0.002,0,0.147,0.158
Set7,NGCUTFS,NGCUTFS2-130,250,250,100,100,11121,11232,247,250,100,100,11121,11232,29922,29922,0,1,0,0.007,0.002,0,2.976,2.985
Set7,NGCUTFS,NGCUTFS2-131,250,750,100,100,33588,33084,249,750,100,100,33588,33084,30000,30000,0,1,0,0.007,0.002,0,0.15,0.159
Set7,NGCUTFS,NGCUTFS2-132,250,750,100,100,31557,34176,249,750,100,100,31557,34176,30000,30000,0,1,0,0.007,0.002,0,0.014,0.023
Set7,NGCUTFS,NGCUTFS2-133,250,750,100,100,30969,30252,247,750,100,100,30969,30252,30000,30000,0,1,0,0.008,0.002,0,0.038,0.048
Set7,NGCUTFS,NGCUTFS2-134,250,750,100,100,33342,32907,247,750,100,100,33342,32907,30000,30000,0,1,0,0.007,0,0,0,0.007
Set7,NGCUTFS,NGCUTFS2-135,250,750,100,100,32784,31257,249,750,100,100,32784,31257,30000,30000,0,1,0,0.007,0.002,0,0.071,0.08
Set7,NGCUTFS,NGCUTFS2-136,250,750,100,100,30015,31560,246,750,100,100,30015,31560,30000,30000,0,1,0,0.007,0,0,0,0.007
Set7,NGCUTFS,NGCUTFS2-137,250,750,100,100,34899,31815,249,750,100,100,34899,31815,30000,30000,0,1,0,0.006,0,0,0,0.006
Set7,NGCUTFS,NGCUTFS2-138,250,750,100,100,35271,33285,247,750,100,100,35271,33285,30000,30000,0,1,0,0.007,0.002,0,0.016,0.025
Set7,NGCUTFS,NGCUTFS2-139,250,750,100,100,30687,30906,246,750,100,100,30687,30906,30000,30000,0,1,0,0.007,0.002,0,0.013,0.022
Set7,NGCUTFS,NGCUTFS2-140,250,750,100,100,33963,34734,250,750,100,100,33963,34734,30000,30000,0,1,0,0.008,0.002,0,0.12,0.13
Set7,NGCUTFS,NGCUTFS2-141,250,1000,100,100,42016,42916,249,1000,100,100,42016,42916,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS2-142,250,1000,100,100,41480,42996,247,1000,100,100,41480,42996,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS2-143,250,1000,100,100,43788,42128,249,1000,100,100,43788,42128,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS2-144,250,1000,100,100,44908,41300,250,1000,100,100,44908,41300,30000,30000,0,1,0,0.009,0.002,0,0.028,0.039
Set7,NGCUTFS,NGCUTFS2-145,250,1000,100,100,41760,42172,250,1000,100,100,41760,42172,30000,30000,0,1,0,0.009,0.002,0,0.112,0.123
Set7,NGCUTFS,NGCUTFS2-146,250,1000,100,100,46528,44788,247,1000,100,100,46528,44788,30000,30000,0,1,0,0.009,0.002,0,0.016,0.027
Set7,NGCUTFS,NGCUTFS2-147,250,1000,100,100,43680,42208,248,1000,100,100,43680,42208,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS2-148,250,1000,100,100,43416,40936,249,1000,100,100,43416,40936,30000,30000,0,1,0,0.01,0.002,0,0.035,0.047
Set7,NGCUTFS,NGCUTFS2-149,250,1000,100,100,43000,43684,250,1000,100,100,43000,43684,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS2-150,250,1000,100,100,41232,43560,249,1000,100,100,41232,43560,30000,30000,0,1,0,0.009,0.002,0,0.013,0.024
Set7,NGCUTFS,NGCUTFS2-151,500,500,100,100,21076,20368,492,500,100,100,21076,20368,30000,30000,0,1,0,0.021,0.002,0,0.092,0.115
Set7,NGCUTFS,NGCUTFS2-152,500,500,100,100,22631,20852,493,500,100,100,22631,20852,30000,30000,0,1,0,0.016,0.003,0,0.084,0.103
Set7,NGCUTFS,NGCUTFS2-153,500,500,100,100,21638,21624,491,500,100,100,21638,21624,30000,30000,0,1,0,0.016,0.002,0,0.177,0.195
Set7,NGCUTFS,NGCUTFS2-154,500,500,100,100,21248,21584,491,500,100,100,21248,21584,30000,30000,0,1,0,0.02,0.002,0,0.304,0.326
Set7,NGCUTFS,NGCUTFS2-155,500,500,100,100,21751,21163,494,500,100,100,21751,21163,30000,30000,0,1,0,0.017,0.002,0,0.163,0.182
Set7,NGCUTFS,NGCUTFS2-156,500,500,100,100,22141,21990,494,500,100,100,22141,21990,30000,30000,0,1,0,0.015,0,0,0,0.015
Set7,NGCUTFS,NGCUTFS2-157,500,500,100,100,21572,21252,495,500,100,100,21572,21252,30000,30000,0,1,0,0.017,0.002,0,0.077,0.096
Set7,NGCUTFS,NGCUTFS2-158,500,500,100,100,21846,20688,492,500,100,100,21846,20688,30000,30000,0,1,0,0.016,0.003,0,0.654,0.673
Set7,NGCUTFS,NGCUTFS2-159,500,500,100,100,22010,21451,493,500,100,100,22010,21451,30000,30000,0,1,0,0.016,0.002,0,0.096,0.114
Set7,NGCUTFS,NGCUTFS2-160,500,500,100,100,21847,20466,492,500,100,100,21847,20466,30000,30000,0,1,0,0.016,0.002,0,0.089,0.107
Set7,NGCUTFS,NGCUTFS2-161,500,1500,100,100,64464,64533,495,1500,100,100,64464,64533,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS2-162,500,1500,100,100,64965,60633,495,1500,100,100,64965,60633,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS2-163,500,1500,100,100,62316,63093,490,1500,100,100,62316,63093,30000,30000,0,1,0,0.017,0,0,0,0.017
