set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,ub',lb',gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set5,CW(1-11),CW1,25,67,125,105,2882,2573,16,42,125,105,1687,1449,6402,6402,6402,6402,0,1,0,0.002,0.001,0,0.005,0.008
Set5,CW(1-11),CW2,35,63,145,165,3898,4193,18,34,145,165,1768,2005,5354,5354,5354,5354,0,1,0,0.004,0.002,0,0.018,0.024
Set5,CW(1-11),CW3,40,96,267,207,10521,7353,21,65,267,207,6733,4362,5689,5689,5689,5689,0,1,0,0.011,0.005,0.001,0.007,0.024
Set5,CW(1-11),CW4,39,86,465,387,15289,13390,13,43,465,387,6616,5661,6175,6175,6175,6175,0,1,0,0.049,0.005,0.001,0.001,0.056
Set5,CW(1-11),CW5,35,91,524,678,17584,24340,10,33,524,678,5483,6330,11659,11659,11659,11659,0,1,0,0.075,0.01,0,0.013,0.098
Set5,CW(1-11),CW6,55,149,781,657,41011,38868,15,54,781,657,12160,11858,12923,12923,12923,12923,0,1,0,0.158,0.031,0.002,0.574,0.765
Set5,CW(1-11),CW7,45,123,276,374,11798,18686,15,61,276,374,4893,8252,9898,9898,9898,9898,0,1,0,0.041,0.006,0.001,0,0.048
Set5,CW(1-11),CW8,60,168,305,287,19884,18019,19,76,305,287,6866,7027,4605,4605,4605,4605,0,1,0,0.028,0.008,0.002,0.071,0.109
Set5,CW(1-11),CW9,50,131,405,362,19739,18601,12,44,405,362,5206,4717,10748,10748,10748,10748,0,1,0,0.023,0.007,0,0.001,0.031
Set5,CW(1-11),CW10,60,130,992,970,54022,53536,19,58,992,970,21187,20108,6515,6515,6515,6515,0,1,0,0.316,0.051,0.001,0,0.368
Set5,CW(1-11),CW11,60,114,982,967,47978,46996,22,54,982,967,20040,18787,6321,6321,6321,6321,0,1,0,0.334,0.069,0.001,0.001,0.405
Set5,Hchl(1-2+9),Hchl1,30,65,130,130,2394,2244,30,65,130,130,2394,2244,11499,11303,11499,11303,0.01704496,0,0,0.003,0.002,0.002,36.686,36.693
Set5,Hchl(1-2+9),Hchl2,35,75,130,130,2612,2539,35,75,130,130,2612,2539,10019,9954,10019,9954,0.006487673,0,0,0.003,0.002,0.002,36.686,36.693
Set5,Hchl(1-2+9),Hchl9,35,76,65,76,1629,2024,35,76,65,76,1629,2024,5240,5240,5240,5240,0,1,0,0.001,0,0.001,5.478,5.48
Set5,STS(2+4),STS2,30,78,55,85,1739,2194,30,77,55,85,1708,2151,4620,4620,4620,4620,0,1,0,0.001,0,0.001,1.043,1.045
Set5,STS(2+4),STS4,20,50,99,99,1443,1421,20,50,99,99,1443,1421,9700,9700,9700,9700,0,1,0,0.001,0.001,0.001,0.577,0.58
Set6,CGCUT3,CGCUT3,20,62,40,70,1529,1742,18,49,40,70,1215,1250,1860,1860,1860,1860,0,1,0,0.001,0,0,0.013,0.014
Set6,HCCUT(3+8),hccut03,7,7,30,30,70,85,7,7,30,28,72,88,1178,1178,1178,1178,0,1,0,0,0,0,0,0
Set6,HCCUT(3+8),hccut08,15,15,30,30,153,226,14,14,30,30,131,222,1270,1270,1270,1270,0,1,0,0,0,0.001,0.005,0.006
Set6,NGCUT(1-12),NGCUT1,5,10,10,10,51,50,5,10,10,10,51,54,164,164,164,164,0,1,0,0,0,0,0,0
Set6,NGCUT(1-12),NGCUT2,7,17,10,10,85,79,7,17,10,10,85,79,230,230,230,230,0,1,0,0,0.001,0,0,0.001
Set6,NGCUT(1-12),NGCUT3,10,21,10,10,105,69,10,21,10,10,106,69,247,247,247,247,0,1,0,0,0,0,0,0
Set6,NGCUT(1-12),NGCUT4,5,7,15,10,78,15,5,7,15,10,90,15,268,268,268,268,0,1,0,0,0,0,0,0
Set6,NGCUT(1-12),NGCUT5,7,14,15,10,147,40,7,14,15,10,147,40,358,358,358,358,0,1,0,0,0,0,0,0
Set6,NGCUT(1-12),NGCUT6,10,15,15,10,88,66,10,15,15,10,88,66,289,289,289,289,0,1,0,0,0,0,0.001,0.001
Set6,NGCUT(1-12),NGCUT7,5,8,20,20,63,37,5,8,20,20,63,37,430,430,430,430,0,1,0,0,0,0,0,0
Set6,NGCUT(1-12),NGCUT8,7,13,20,20,149,59,7,13,20,20,162,59,834,834,834,834,0,1,0,0,0,0,0.007,0.007
Set6,NGCUT(1-12),NGCUT9,10,18,20,20,176,115,10,18,20,20,178,115,924,924,924,924,0,1,0,0,0,0,0.003,0.003
Set6,NGCUT(1-12),NGCUT10,5,13,30,30,277,151,5,10,30,30,201,131,1452,1452,1452,1452,0,1,0,0,0,0,0,0
Set6,NGCUT(1-12),NGCUT11,7,15,30,30,217,145,7,15,30,30,224,145,1688,1688,1688,1688,0,1,0,0.001,0,0,0.002,0.003
Set6,NGCUT(1-12),NGCUT12,10,22,30,30,208,353,10,22,30,30,208,353,1865,1865,1865,1865,0,1,0,0,0,0,0.018,0.018
Set6,OKP(1-5),OKP1,15,50,100,100,1876,2170,15,50,100,100,1876,2170,27589,27589,27589,27589,0,1,0,0,0.002,0.002,0.061,0.065
Set6,OKP(1-5),OKP2,30,30,100,100,952,1575,30,30,100,100,952,1580,22608,22502,22608,22502,0.004688606,0,0,0.001,0.002,0.004,36.686,36.693
Set6,OKP(1-5),OKP3,30,30,100,100,901,1728,30,30,100,100,901,1744,24019,24019,24019,24019,0,1,0,0.001,0.002,0.001,14.464,14.468
Set6,OKP(1-5),OKP4,33,61,100,100,2145,3201,33,61,100,100,2145,3207,32893,32893,32893,32893,0,1,0,0.003,0.002,0.005,0.269,0.279
Set6,OKP(1-5),OKP5,29,97,100,100,2867,4720,20,86,100,100,2504,4055,27923,27923,27923,27923,0,1,0,0.004,0.002,0.008,0.059,0.073
Set6,Wang20,wang20,19,42,70,40,1001,975,19,42,70,40,1001,1019,2721,2721,2721,2721,0,1,0,0,0,0.001,0,0.001
Set7,NGCUTFS,NGCUTFS1-1,40,40,100,100,1969,2377,26,26,100,100,1100,1402,27968,27968,27968,27968,0,1,0,0.001,0.001,0.003,0.01,0.015
Set7,NGCUTFS,NGCUTFS1-2,40,40,100,100,1986,1694,29,29,100,100,1273,1049,28946,28946,28946,28946,0,1,0,0.002,0.002,0.003,0.037,0.044
Set7,NGCUTFS,NGCUTFS1-3,40,40,100,100,1837,2215,24,24,100,100,923,1144,27966,27966,27966,27966,0,1,0,0.002,0.001,0.003,0.444,0.45
Set7,NGCUTFS,NGCUTFS1-4,40,40,100,100,1962,2227,25,25,100,100,880,1225,28494,28494,28494,28494,0,1,0,0.001,0.002,0.003,1.485,1.491
Set7,NGCUTFS,NGCUTFS1-5,40,40,100,100,1843,1893,23,23,100,100,866,734,28677,28677,28677,28677,0,1,0,0.001,0.002,0.004,8.377,8.384
Set7,NGCUTFS,NGCUTFS1-6,40,40,100,100,1822,2111,26,26,100,100,1020,1078,27798,27798,27798,27798,0,1,0,0.001,0.002,0.004,3.515,3.522
Set7,NGCUTFS,NGCUTFS1-7,40,40,100,100,1796,1900,30,30,100,100,1064,1178,28270,28270,28270,28270,0,1,0,0.001,0.002,0.004,10.14,10.147
Set7,NGCUTFS,NGCUTFS1-8,40,40,100,100,1989,1767,25,25,100,100,1005,839,28513,27780,28513,27780,0.025707572,0,0,0.001,0.002,0.005,36.685,36.693
Set7,NGCUTFS,NGCUTFS1-9,40,40,100,100,2040,1776,30,30,100,100,1173,1239,28811,28811,28811,28811,0,1,0,0.002,0.002,0.004,1.381,1.389
Set7,NGCUTFS,NGCUTFS2-1,40,40,100,100,1739,1945,26,26,100,100,758,971,28141,27659,28141,27659,0.017128034,0,0,0.002,0.002,0.004,36.685,36.693
Set7,NGCUTFS,NGCUTFS2-2,40,40,100,100,1661,1689,30,31,100,100,1183,1162,27997,27997,27997,27997,0,1,0,0.002,0.001,0.003,2.461,2.467
Set7,NGCUTFS,NGCUTFS2-3,40,40,100,100,1451,1818,34,34,100,100,1038,1348,27937,27119,27937,27119,0.029280166,0,0,0.003,0.001,0.005,36.684,36.693
Set7,NGCUTFS,NGCUTFS2-4,40,40,100,100,1512,1581,30,30,100,100,950,981,29319,29319,29319,29319,0,1,0,0.002,0.002,0.004,0.8,0.808
Set7,NGCUTFS,NGCUTFS2-5,40,40,100,100,1452,1739,33,33,100,100,1045,1267,28511,27669,28511,27669,0.029532461,0,0,0.003,0.002,0.005,36.683,36.693
Set7,NGCUTFS,NGCUTFS2-6,40,40,100,100,1679,1511,30,30,100,100,1059,776,28299,27056,28299,27056,0.043923814,0,0,0.002,0.001,0.004,36.686,36.693
Set7,NGCUTFS,NGCUTFS2-7,40,40,100,100,1703,1852,32,32,100,100,1068,1363,28478,27316,28478,27316,0.040803427,0,0,0.002,0.001,0.004,36.686,36.693
Set7,NGCUTFS,NGCUTFS2-8,40,40,100,100,1744,2223,27,27,100,100,934,1265,27338,26837,27338,26837,0.018326139,0,0,0.001,0.002,0.002,36.687,36.693
Set7,NGCUTFS,NGCUTFS2-9,40,40,100,100,1820,1586,32,32,100,100,1279,1016,28601,28146,28601,28146,0.015908535,0,0,0.003,0.002,0.004,36.684,36.693
Set7,NGCUTFS,NGCUTFS3-1,40,40,100,100,1383,1299,32,32,100,100,971,950,29286,28315,29286,28315,0.033155774,0,0,0.003,0.002,0.006,36.682,36.693
Set7,NGCUTFS,NGCUTFS3-2,40,40,100,100,1223,1462,35,35,100,100,929,1098,28838,27419,28838,27419,0.049205909,0,0,0.003,0.002,0.005,36.683,36.693
Set7,NGCUTFS,NGCUTFS3-3,40,40,100,100,1347,1606,35,35,100,100,1114,1333,28889,28889,28889,28889,0,1,0,0.002,0.002,0.002,8.747,8.753
Set7,NGCUTFS,NGCUTFS3-4,40,40,100,100,1313,1547,32,32,100,100,860,1092,27555,26616,27555,26616,0.0340773,0,0,0.002,0.003,0.006,36.683,36.694
Set7,NGCUTFS,NGCUTFS3-5,40,40,100,100,1638,1563,35,35,100,100,1328,1191,28156,27787,28156,27787,0.013105555,0,0,0.003,0.002,0.002,36.686,36.693
Set7,NGCUTFS,NGCUTFS3-6,40,40,100,100,1469,1551,25,25,100,100,795,627,29044,28918,29044,28918,0.004338245,0,0,0.001,0.002,0.005,36.685,36.693
Set7,NGCUTFS,NGCUTFS3-7,40,40,100,100,1452,1675,27,27,100,100,740,946,29362,28543,29362,28543,0.027893195,0,0,0.002,0.002,0.006,36.683,36.693
Set7,NGCUTFS,NGCUTFS3-8,40,40,100,100,1377,1468,29,29,100,100,943,837,28356,28329,28356,28329,9.52E-04,0,0,0.001,0.002,0.003,36.687,36.693
Set7,NGCUTFS,NGCUTFS3-9,40,40,100,100,1558,1441,33,33,100,100,1096,986,28704,28058,28704,28058,0.022505574,0,0,0.003,0.002,0.004,36.684,36.693
Set7,NGCUTFS,NGCUTFS1-10,40,40,100,100,2022,1789,23,23,100,100,1017,726,28676,28676,28676,28676,0,1,0,0.002,0.001,0.003,0.038,0.044
Set7,NGCUTFS,NGCUTFS1-11,40,120,100,100,5388,6201,22,61,100,100,2243,2107,28715,28698,28715,28698,5.92E-04,0,0,0.004,0.001,0.003,36.685,36.693
Set7,NGCUTFS,NGCUTFS1-12,40,120,100,100,4668,5568,25,70,100,100,1984,2048,29470,29470,29470,29470,0,1,0,0.005,0.002,0.004,3.152,3.163
Set7,NGCUTFS,NGCUTFS1-13,40,120,100,100,5601,5604,24,68,100,100,2614,2912,29559,29559,29559,29559,0,1,0,0.003,0.002,0.003,0.004,0.012
Set7,NGCUTFS,NGCUTFS1-14,40,120,100,100,5667,5301,30,87,100,100,3539,3311,29154,29154,29154,29154,0,1,0,0.004,0.001,0.004,8.66,8.669
Set7,NGCUTFS,NGCUTFS1-15,40,120,100,100,5874,5871,24,62,100,100,2633,2362,29506,29506,29506,29506,0,1,0,0.004,0.002,0.003,0.148,0.157
Set7,NGCUTFS,NGCUTFS1-16,40,120,100,100,5685,5922,29,77,100,100,3152,2832,29388,29388,29388,29388,0,1,0,0.012,0.004,0.005,0.01,0.031
Set7,NGCUTFS,NGCUTFS1-17,40,120,100,100,5481,5532,27,75,100,100,2772,2578,27996,27996,27996,27996,0,1,0,0.002,0.002,0.003,0.017,0.024
Set7,NGCUTFS,NGCUTFS1-18,40,120,100,100,5847,5205,22,60,100,100,2301,1803,29416,29416,29416,29416,0,1,0,0.003,0.002,0.002,8.94,8.947
Set7,NGCUTFS,NGCUTFS1-19,40,120,100,100,6189,5154,21,62,100,100,2347,1687,29712,29712,29712,29712,0,1,0,0.004,0.001,0.005,0.492,0.502
Set7,NGCUTFS,NGCUTFS1-20,40,120,100,100,5790,6492,21,58,100,100,2106,2444,29112,29112,29112,29112,0,1,0,0.002,0.002,0.002,0.103,0.109
Set7,NGCUTFS,NGCUTFS1-21,40,160,100,100,7864,6900,14,50,100,100,1963,1765,29700,29700,29700,29700,0,1,0,0.004,0.001,0,0,0.005
Set7,NGCUTFS,NGCUTFS1-22,40,160,100,100,7008,7372,22,75,100,100,2342,2996,29790,29790,29790,29790,0,1,0,0.005,0.001,0.003,0.041,0.05
Set7,NGCUTFS,NGCUTFS1-23,40,160,100,100,8832,7352,21,77,100,100,2972,2572,29754,29754,29754,29754,0,1,0,0.005,0.001,0.003,0.002,0.011
Set7,NGCUTFS,NGCUTFS1-24,40,160,100,100,6876,9384,16,50,100,100,1059,2462,29240,29240,29240,29240,0,1,0,0.003,0.002,0.001,0,0.006
Set7,NGCUTFS,NGCUTFS1-25,40,160,100,100,8220,7048,23,84,100,100,3235,2636,29901,29901,29901,29901,0,1,0,0.002,0.001,0.005,0,0.008
Set7,NGCUTFS,NGCUTFS1-26,40,160,100,100,8160,7516,22,76,100,100,3061,2866,28940,28940,28940,28940,0,1,0,0.005,0.001,0.003,6.768,6.777
Set7,NGCUTFS,NGCUTFS1-27,40,160,100,100,7416,7144,19,67,100,100,2109,3096,29676,29676,29676,29676,0,1,0,0.004,0,0,0,0.004
Set7,NGCUTFS,NGCUTFS1-28,40,160,100,100,6884,8308,20,73,100,100,2086,2629,29664,29546,29664,29546,0.003977886,0,0,0.002,0.002,0.005,36.69,36.699
Set7,NGCUTFS,NGCUTFS1-29,40,160,100,100,8436,8584,21,68,100,100,2624,2779,29058,29058,29058,29058,0,1,0,0.003,0.002,0.001,0,0.006
Set7,NGCUTFS,NGCUTFS1-30,40,160,100,100,8536,7904,21,69,100,100,2582,2306,29296,29296,29296,29296,0,1,0,0.003,0.002,0.002,0,0.007
Set7,NGCUTFS,NGCUTFS1-31,50,50,100,100,2277,2510,33,33,100,100,1303,1401,29181,29181,29181,29181,0,1,0,0.002,0.003,0.002,0.211,0.218
Set7,NGCUTFS,NGCUTFS1-32,50,50,100,100,2368,2419,26,26,100,100,813,1077,28400,28400,28400,28400,0,1,0,0.002,0.002,0.004,0.46,0.468
Set7,NGCUTFS,NGCUTFS1-33,50,50,100,100,2545,2135,32,32,100,100,1383,1157,28923,28548,28923,28548,0.01296546,0,0,0.002,0.002,0.004,36.685,36.693
Set7,NGCUTFS,NGCUTFS1-34,50,50,100,100,2334,1994,36,36,100,100,1414,1201,28360,27917,28360,27917,0.015620592,0,0,0.002,0.002,0.005,36.684,36.693
Set7,NGCUTFS,NGCUTFS1-35,50,50,100,100,2383,2675,29,29,100,100,1107,1160,28445,28416,28445,28416,0.001019511,0,0,0.002,0.002,0.005,36.687,36.696
Set7,NGCUTFS,NGCUTFS1-36,50,50,100,100,2297,2338,34,34,100,100,1365,1144,28580,28580,28580,28580,0,1,0,0.002,0.002,0.004,0.074,0.082
Set7,NGCUTFS,NGCUTFS1-37,50,50,100,100,2448,2217,22,22,100,100,1147,832,29648,29648,29648,29648,0,1,0,0.002,0.001,0.003,0.002,0.008
Set7,NGCUTFS,NGCUTFS1-38,50,50,100,100,2369,2579,28,28,100,100,995,1214,28296,28296,28296,28296,0,1,0,0.002,0.001,0.003,0.133,0.139
Set7,NGCUTFS,NGCUTFS1-39,50,50,100,100,2023,2137,34,34,100,100,1090,1310,29514,29514,29514,29514,0,1,0,0.002,0.002,0.005,0.085,0.094
Set7,NGCUTFS,NGCUTFS1-40,50,50,100,100,2703,2360,26,26,100,100,1159,1087,28272,28272,28272,28272,0,1,0,0.001,0.002,0.004,0.739,0.746
Set7,NGCUTFS,NGCUTFS1-41,50,150,100,100,6300,8280,23,60,100,100,2009,2648,29564,29564,29564,29564,0,1,0,0.002,0.002,0.003,0.123,0.13
Set7,NGCUTFS,NGCUTFS1-42,50,150,100,100,7746,6753,25,67,100,100,2961,2249,29808,29808,29808,29808,0,1,0,0.002,0.002,0.003,0.01,0.017
Set7,NGCUTFS,NGCUTFS1-43,50,150,100,100,6765,7512,34,86,100,100,3272,3148,29556,29556,29556,29556,0,1,0,0.004,0.002,0.005,0.107,0.118
Set7,NGCUTFS,NGCUTFS1-44,50,150,100,100,7302,7590,27,73,100,100,3253,2615,29397,29397,29397,29397,0,1,0,0.004,0.002,0.005,0.741,0.752
Set7,NGCUTFS,NGCUTFS1-45,50,150,100,100,7779,6825,22,61,100,100,2107,1639,29541,29541,29541,29541,0,1,0,0.004,0.002,0.004,0.04,0.05
Set7,NGCUTFS,NGCUTFS1-46,50,150,100,100,7491,7188,23,63,100,100,2828,2086,29685,29685,29685,29685,0,1,0,0.004,0.001,0.002,0.137,0.144
Set7,NGCUTFS,NGCUTFS1-47,50,150,100,100,6183,6732,33,92,100,100,3488,3092,29368,29368,29368,29368,0,1,0,0.002,0.002,0.004,0.008,0.016
Set7,NGCUTFS,NGCUTFS1-48,50,150,100,100,7644,7563,25,70,100,100,2395,2299,29370,29370,29370,29370,0,1,0,0.001,0.002,0.003,0.056,0.062
Set7,NGCUTFS,NGCUTFS1-49,50,150,100,100,7977,6816,26,74,100,100,3729,2585,29670,29670,29670,29670,0,1,0,0.007,0.003,0.007,0.62,0.637
Set7,NGCUTFS,NGCUTFS1-50,50,150,100,100,7554,8382,22,61,100,100,2202,2602,29520,29520,29520,29520,0,1,0,0.002,0.002,0.004,0.083,0.091
Set7,NGCUTFS,NGCUTFS1-51,50,200,100,100,10016,9468,28,87,100,100,3334,3700,29874,29874,29874,29874,0,1,0,0.005,0.002,0.005,0.053,0.065
Set7,NGCUTFS,NGCUTFS1-52,50,200,100,100,8856,9952,20,70,100,100,2287,3860,29847,29847,29847,29847,0,1,0,0.005,0.001,0.003,0.001,0.01
Set7,NGCUTFS,NGCUTFS1-53,50,200,100,100,9508,8100,14,48,100,100,2170,1480,29919,29919,29919,29919,0,1,0,0.002,0.001,0.001,0.004,0.008
Set7,NGCUTFS,NGCUTFS1-54,50,200,100,100,10084,9896,22,76,100,100,2681,2911,29928,29928,29928,29928,0,1,0,0.005,0.002,0.004,0.012,0.023
Set7,NGCUTFS,NGCUTFS1-55,50,200,100,100,9764,9632,26,98,100,100,3328,3316,29928,29928,29928,29928,0,1,0,0.005,0.002,0.004,0.019,0.03
Set7,NGCUTFS,NGCUTFS1-56,50,200,100,100,10204,8448,27,95,100,100,3301,2830,29881,29881,29881,29881,0,1,0,0.005,0.002,0.005,0.111,0.123
Set7,NGCUTFS,NGCUTFS1-57,50,200,100,100,9432,9228,26,100,100,100,3401,2872,29156,29156,29156,29156,0,1,0,0.003,0.001,0.004,0.599,0.607
Set7,NGCUTFS,NGCUTFS1-58,50,200,100,100,8956,10420,18,60,100,100,1967,2033,29799,29799,29799,29799,0,1,0,0.002,0.001,0.003,0.006,0.012
Set7,NGCUTFS,NGCUTFS1-59,50,200,100,100,9704,9784,29,102,100,100,3375,3649,29748,29748,29748,29748,0,1,0,0.006,0.002,0.004,0.144,0.156
Set7,NGCUTFS,NGCUTFS1-60,50,200,100,100,8920,8664,28,107,100,100,3531,3337,29386,29386,29386,29386,0,1,0,0.003,0.002,0.004,1.021,1.03
Set7,NGCUTFS,NGCUTFS1-61,100,100,100,100,4481,4242,47,47,100,100,1719,1434,29865,29865,29865,29865,0,1,0,0.004,0.002,0.007,0.035,0.048
Set7,NGCUTFS,NGCUTFS1-62,100,100,100,100,4992,5093,50,50,100,100,2006,2160,29442,29250,29442,29250,0.006521296,0,0,0.005,0.003,0.006,36.682,36.696
Set7,NGCUTFS,NGCUTFS1-63,100,100,100,100,4764,4982,48,48,100,100,2001,1944,29699,29699,29699,29699,0,1,0,0.004,0.002,0.005,0.24,0.251
Set7,NGCUTFS,NGCUTFS1-64,100,100,100,100,4684,4866,45,45,100,100,1655,1851,29778,29778,29778,29778,0,1,0,0.005,0.002,0.005,3.536,3.548
Set7,NGCUTFS,NGCUTFS1-65,100,100,100,100,5137,5243,45,45,100,100,2098,1926,29523,29523,29523,29523,0,1,0,0.004,0.001,0.004,0.595,0.604
Set7,NGCUTFS,NGCUTFS1-66,100,100,100,100,5244,4680,66,66,100,100,2975,2563,29558,29558,29558,29558,0,1,0,0.004,0.004,0.004,0.4,0.412
Set7,NGCUTFS,NGCUTFS1-67,100,100,100,100,4940,4815,52,53,100,100,1995,2022,29592,29592,29592,29592,0,1,0,0.005,0.002,0.005,3.263,3.275
Set7,NGCUTFS,NGCUTFS1-68,100,100,100,100,4658,4689,43,43,100,100,1933,1630,29685,29685,29685,29685,0,1,0,0.004,0.002,0.004,2.21,2.22
Set7,NGCUTFS,NGCUTFS1-69,100,100,100,100,4808,4673,47,48,100,100,2088,1895,29523,29523,29523,29523,0,1,0,0.004,0.002,0.005,2.615,2.626
Set7,NGCUTFS,NGCUTFS1-70,100,100,100,100,4864,4980,38,38,100,100,1529,1723,29565,29565,29565,29565,0,1,0,0.004,0.002,0.004,0.002,0.012
Set7,NGCUTFS,NGCUTFS1-71,100,300,100,100,14394,14403,39,109,100,100,3824,4611,29955,29955,29955,29955,0,1,0,0.004,0.002,0.005,0.112,0.123
Set7,NGCUTFS,NGCUTFS1-72,100,300,100,100,15639,14700,49,129,100,100,5198,5016,29826,29826,29826,29826,0,1,0,0.003,0.002,0.005,0,0.01
Set7,NGCUTFS,NGCUTFS1-73,100,300,100,100,14835,14655,43,123,100,100,5129,4460,29880,29880,29880,29880,0,1,0,0.007,0.002,0.004,0.156,0.169
Set7,NGCUTFS,NGCUTFS1-74,100,300,100,100,14469,14961,47,129,100,100,4859,5247,29892,29892,29892,29892,0,1,0,0.008,0.002,0.005,0.855,0.87
Set7,NGCUTFS,NGCUTFS1-75,100,300,100,100,14916,15282,41,108,100,100,5396,3439,29880,29880,29880,29880,0,1,0,0.006,0.002,0.003,0.012,0.023
Set7,NGCUTFS,NGCUTFS1-76,100,300,100,100,13938,15942,43,122,100,100,3322,4907,29982,29982,29982,29982,0,1,0,0.01,0.001,0.009,0.226,0.246
Set7,NGCUTFS,NGCUTFS1-77,100,300,100,100,13983,13317,50,144,100,100,5248,4212,29881,29881,29881,29881,0,1,0,0.009,0.003,0.006,26.353,26.371
Set7,NGCUTFS,NGCUTFS1-78,100,300,100,100,13773,15288,45,122,100,100,4394,4483,30000,30000,30000,30000,0,1,0,0.004,0.002,0.005,0,0.011
Set7,NGCUTFS,NGCUTFS1-79,100,300,100,100,15162,14709,46,118,100,100,4757,4530,29904,29904,29904,29904,0,1,0,0.003,0.002,0.004,0,0.009
Set7,NGCUTFS,NGCUTFS1-80,100,300,100,100,15201,14268,37,103,100,100,4284,4244,29799,29799,29799,29799,0,1,0,0.006,0.002,0.004,0.093,0.105
Set7,NGCUTFS,NGCUTFS1-81,100,400,100,100,18984,19180,37,129,100,100,4949,5431,29985,29985,29985,29985,0,1,0,0.009,0.002,0.001,0.001,0.013
Set7,NGCUTFS,NGCUTFS1-82,100,400,100,100,19456,19176,36,115,100,100,3774,3875,29949,29949,29949,29949,0,1,0,0.006,0.002,0.007,0.101,0.116
Set7,NGCUTFS,NGCUTFS1-83,100,400,100,100,20112,20944,39,125,100,100,4892,5333,29970,29970,29970,29970,0,1,0,0.011,0.002,0.006,0.044,0.063
Set7,NGCUTFS,NGCUTFS1-84,100,400,100,100,19560,20312,40,144,100,100,5223,6312,29904,29904,29904,29904,0,1,0,0.01,0.002,0.004,0.447,0.463
Set7,NGCUTFS,NGCUTFS1-85,100,400,100,100,20612,17960,34,117,100,100,4157,3712,29961,29961,29961,29961,0,1,0,0.006,0.003,0.004,0.005,0.018
Set7,NGCUTFS,NGCUTFS1-86,100,400,100,100,17972,18384,100,400,100,100,17972,18384,30000,30000,30000,30000,0,1,0,0.003,0,0,0,0.003
Set7,NGCUTFS,NGCUTFS1-87,100,400,100,100,22928,17976,32,97,100,100,3834,3611,30000,30000,30000,30000,0,1,0,0.006,0.001,0.005,0,0.012
Set7,NGCUTFS,NGCUTFS1-88,100,400,100,100,16968,19828,39,129,100,100,4210,5209,30000,30000,30000,30000,0,1,0,0.004,0,0,0,0.004
Set7,NGCUTFS,NGCUTFS1-89,100,400,100,100,20076,18988,42,136,100,100,6263,4998,29904,29904,29904,29904,0,1,0,0.011,0.001,0.006,1.735,1.753
Set7,NGCUTFS,NGCUTFS1-90,100,400,100,100,18224,18752,43,149,100,100,5188,5865,29985,29985,29985,29985,0,1,0,0.011,0.002,0.005,0.031,0.049
Set7,NGCUTFS,NGCUTFS1-91,150,150,100,100,7427,6882,49,49,100,100,2626,2219,29964,29964,29964,29964,0,1,0,0.005,0.002,0.004,0.004,0.015
Set7,NGCUTFS,NGCUTFS1-92,150,150,100,100,7290,7088,70,70,100,100,3021,3046,29691,29691,29691,29691,0,1,0,0.007,0.002,0.006,12.269,12.284
Set7,NGCUTFS,NGCUTFS1-93,150,150,100,100,6630,8089,68,69,100,100,2642,3169,29542,29487,29542,29487,0.001861756,0,0,0.007,0.002,0.006,36.678,36.693
Set7,NGCUTFS,NGCUTFS1-94,150,150,100,100,6903,6856,70,70,100,100,2448,2935,29934,29934,29934,29934,0,1,0,0.008,0.002,0.007,0.113,0.13
Set7,NGCUTFS,NGCUTFS1-95,150,150,100,100,6196,7181,72,73,100,100,2600,2960,29869,29869,29869,29869,0,1,0,0.01,0.002,0.008,29.935,29.955
Set7,NGCUTFS,NGCUTFS1-96,150,150,100,100,6727,7058,84,84,100,100,3004,3191,29940,29940,29940,29940,0,1,0,0.006,0.002,0.007,0.045,0.06
Set7,NGCUTFS,NGCUTFS1-97,150,150,100,100,7172,6983,70,70,100,100,2939,2799,29850,29850,29850,29850,0,1,0,0.008,0.002,0.005,28.916,28.931
Set7,NGCUTFS,NGCUTFS1-98,150,150,100,100,7436,8139,63,63,100,100,3023,2823,29826,29826,29826,29826,0,1,0,0.006,0.002,0.005,0.093,0.106
Set7,NGCUTFS,NGCUTFS1-99,150,150,100,100,7583,6591,44,44,100,100,1695,1668,29862,29862,29862,29862,0,1,0,0.005,0.002,0.005,0.187,0.199
Set7,NGCUTFS,NGCUTFS2-10,40,40,100,100,1716,1738,31,31,100,100,1003,1089,28831,28515,28831,28515,0.010960425,0,0,0.002,0.002,0.004,36.685,36.693
Set7,NGCUTFS,NGCUTFS2-11,40,120,100,100,6603,5064,23,65,100,100,2758,1975,29529,29529,29529,29529,0,1,0,0.002,0.002,0.004,2.232,2.24
Set7,NGCUTFS,NGCUTFS2-12,40,120,100,100,5136,5739,22,61,100,100,1785,2324,29429,29316,29429,29316,0.00383975,0,0,0.004,0.001,0.004,36.684,36.693
Set7,NGCUTFS,NGCUTFS2-13,40,120,100,100,5472,5700,23,63,100,100,1845,1930,29212,28383,29212,28383,0.028378748,0,0,0.002,0.002,0.004,36.685,36.693
Set7,NGCUTFS,NGCUTFS2-14,40,120,100,100,4743,4689,23,64,100,100,2044,2021,29559,29559,29559,29559,0,1,0,0.004,0.002,0.004,0.699,0.709
Set7,NGCUTFS,NGCUTFS2-15,40,120,100,100,5160,5658,27,76,100,100,2440,2869,28747,28747,28747,28747,0,1,0,0.004,0.002,0.004,0.158,0.168
