set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set4,MP,Class2_1_10_100_25_75,10,32,100,100,1625,1529,10,16,98,100,835,696,9211,9211,0.0,1,0,0.01,0.001,0.0,0.0,0.011
Set4,MP,Class2_1_20_100_10_50,20,48,100,100,1640,1578,20,48,100,100,1640,1578,9913,9913,0.0,1,0,0.006,0.005,0.002,0.009,0.022
Set4,MP,Class2_1_20_100_25_75,20,47,100,100,2439,2453,20,41,100,100,2070,2105,9736,9736,0.0,1,0,0.007,0.001,0.0,0.0,0.008
Set4,MP,Class2_1_30_100_10_50,30,82,100,100,2428,2458,28,81,100,100,2388,2417,9964,9964,0.0,1,0,0.005,0.005,0.005,0.066,0.081
Set4,MP,Class2_1_30_100_25_75,30,78,100,100,3689,3624,27,64,100,100,2879,2831,9920,9920,0.0,1,0,0.007,0.0,0.0,0.0,0.007
Set4,MP,Class2_1_40_100_10_50,40,87,100,100,2523,2472,39,87,100,100,2523,2472,9989,9989,0.0,1,0,0.003,0.004,0.006,0.153,0.166
Set4,MP,Class2_1_40_100_25_75,40,97,100,100,5259,4723,12,27,100,100,1332,1147,9966,9966,0.0,1,0,0.013,0.001,0.0,0.0,0.014
Set4,MP,Class2_1_50_100_10_50,50,133,100,100,4008,3828,49,130,100,100,3864,3720,10000,10000,0.0,1,0,0.008,0.005,0.01,0.0,0.023
Set4,MP,Class2_1_50_100_25_75,50,121,100,100,5995,5685,47,104,100,100,4925,4705,9888,9888,0.0,1,0,0.012,0.002,0.001,0.001,0.016
Set4,MP,Class2_2_10_100_10_50,10,28,100,100,853,820,10,28,100,100,861,820,9716,9716,0.0,1,0,0.003,0.002,0.001,0.031,0.037
Set4,MP,Class2_2_10_100_25_75,10,27,100,100,1173,1324,10,24,100,100,1016,1226,9190,9190,0.0,1,0,0.003,0.001,0.0,0.001,0.005
Set4,MP,Class2_2_20_100_10_50,20,46,100,100,1344,1408,20,46,100,100,1344,1408,9904,9904,0.0,1,0,0.002,0.003,0.002,0.067,0.074
Set4,MP,Class2_2_20_100_25_75,20,44,100,100,2039,2106,18,34,100,100,1513,1495,9662,9662,0.0,1,0,0.006,0.0,0.001,0.0,0.007
Set4,MP,Class2_2_30_100_10_50,30,76,100,100,2090,2573,28,76,100,100,2090,2573,9947,9947,0.0,1,0,0.002,0.003,0.003,0.06,0.068
Set4,MP,Class2_2_30_100_25_75,30,73,100,100,3464,3582,30,67,100,100,3132,3270,9832,9832,0.0,1,0,0.009,0.001,0.001,0.0,0.011
Set4,MP,Class2_2_40_100_10_50,40,94,100,100,2830,2880,40,94,100,100,2830,2880,9990,9990,0.0,1,0,0.003,0.003,0.006,0.045,0.057
Set4,MP,Class2_2_40_100_25_75,40,104,100,100,5085,5067,40,93,100,100,4368,4425,9777,9777,0.0,1,0,0.007,0.001,0.0,0.0,0.008
Set4,MP,Class2_2_50_100_10_50,50,115,100,100,3176,3228,50,115,100,100,3176,3228,10000,10000,0.0,1,0,0.006,0.003,0.009,0.0,0.018
Set4,MP,Class2_2_50_100_25_75,50,145,100,100,7039,7409,48,123,100,100,5799,6058,9886,9886,0.0,1,0,0.005,0.001,0.001,0.0,0.007
Set4,MP,Class2_3_10_100_10_50,10,29,100,100,749,950,10,29,100,100,749,950,9634,9634,0.0,1,0,0.0,0.001,0.001,1.242,1.244
Set4,MP,Class2_3_10_100_25_75,10,25,100,100,1029,1236,11,23,100,100,975,1115,9447,9447,0.0,1,0,0.004,0.0,0.0,0.0,0.004
Set4,MP,Class2_3_20_100_10_50,20,53,100,100,1574,1745,20,53,100,100,1574,1745,9866,9866,0.0,1,0,0.001,0.001,0.002,0.042,0.046
Set4,MP,Class2_3_20_100_25_75,20,52,100,100,2443,2320,20,47,100,100,2200,2089,9584,9584,0.0,1,0,0.002,0.001,0.0,0.001,0.004
Set4,MP,Class2_3_30_100_10_50,30,78,100,100,2524,2267,30,78,100,100,2524,2267,9949,9949,0.0,1,0,0.001,0.002,0.002,0.225,0.23
Set4,MP,Class2_3_30_100_25_75,30,71,100,100,3351,3307,18,42,100,100,1654,1850,9927,9927,0.0,1,0,0.017,0.001,0.0,0.0,0.018
Set4,MP,Class2_3_40_100_10_50,40,110,100,100,3235,3431,40,110,100,100,3235,3431,9989,9989,0.0,1,0,0.004,0.004,0.001,0.122,0.131
Set4,MP,Class2_3_40_100_25_75,40,90,100,100,4866,4154,37,73,100,100,3822,3182,9867,9867,0.0,1,0,0.004,0.003,0.0,0.0,0.007
Set4,MP,Class2_3_50_100_10_50,50,130,100,100,3821,3879,49,130,100,100,3821,3879,10000,10000,0.0,1,0,0.002,0.002,0.0,0.0,0.004
Set4,MP,Class2_3_50_100_25_75,50,119,100,100,5744,5786,42,93,100,100,4339,4199,9889,9889,0.0,1,0,0.017,0.001,0.0,0.0,0.018
Set4,MP,Class2_4_10_100_10_50,10,22,100,100,626,553,10,22,100,100,626,553,9588,9588,0.0,1,0,0.002,0.003,0.002,3.901,3.908
Set4,MP,Class2_4_10_100_25_75,10,28,100,100,1236,1325,8,20,99,100,778,958,9414,9414,0.0,1,0,0.003,0.001,0.0,0.0,0.004
Set4,MP,Class2_4_20_100_10_50,20,48,100,100,1400,1336,20,48,100,100,1400,1336,9894,9894,0.0,1,0,0.002,0.002,0.003,0.362,0.369
Set4,MP,Class2_4_20_100_25_75,20,59,100,100,3044,3063,17,41,100,100,1937,2060,9574,9574,0.0,1,0,0.002,0.0,0.0,0.0,0.002
Set4,MP,Class2_4_30_100_10_50,30,62,100,100,1578,2099,29,62,100,100,1578,2099,10000,10000,0.0,1,0,0.001,0.003,0.003,0.0,0.007
Set4,MP,Class2_4_30_100_25_75,30,72,100,100,3482,3484,30,67,100,100,3200,3208,9940,9940,0.0,1,0,0.003,0.001,0.0,0.0,0.004
Set4,MP,Class2_4_40_100_10_50,40,82,100,100,2655,2450,39,82,100,100,2655,2450,10000,10000,0.0,1,0,0.002,0.002,0.002,0.0,0.006
Set4,MP,Class2_4_40_100_25_75,40,95,100,100,4856,4860,38,76,100,100,3803,3733,9796,9796,0.0,1,0,0.004,0.0,0.001,0.0,0.005
Set4,MP,Class2_4_50_100_10_50,50,116,100,100,3602,3467,49,116,100,100,3602,3467,10000,10000,0.0,1,0,0.002,0.002,0.004,0.0,0.008
Set4,MP,Class2_4_50_100_25_75,50,118,100,100,6399,5242,47,101,100,100,5350,4356,9834,9834,0.0,1,0,0.005,0.002,0.0,0.0,0.007
Set4,MP,Class2_5_10_100_10_50,10,32,100,100,937,882,10,32,100,100,937,882,9884,9884,0.0,1,0,0.0,0.001,0.001,0.002,0.004
Set4,MP,Class2_5_10_100_25_75,10,25,100,100,1369,1243,4,8,100,100,396,500,8710,8710,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class2_5_20_100_10_50,20,54,100,100,1555,1556,20,54,100,100,1555,1556,9912,9912,0.0,1,0,0.0,0.007,0.002,0.712,0.721
Set4,MP,Class2_5_20_100_25_75,20,56,100,100,2808,2862,20,48,100,100,2338,2461,9536,9536,0.0,1,0,0.003,0.0,0.0,0.0,0.003
Set4,MP,Class2_5_30_100_10_50,30,72,100,100,2079,2244,29,72,100,100,2079,2244,9961,9961,0.0,1,0,0.002,0.005,0.007,0.078,0.092
Set4,MP,Class2_5_30_100_25_75,30,71,100,100,3574,3739,27,52,100,100,2412,2593,9939,9939,0.0,1,0,0.006,0.001,0.001,0.0,0.008
Set4,MP,Class2_5_40_100_10_50,40,107,100,100,3009,3200,40,107,100,100,3009,3200,10000,10000,0.0,1,0,0.002,0.005,0.009,0.0,0.016
Set4,MP,Class2_5_40_100_25_75,40,106,100,100,4689,4919,39,97,100,100,4186,4403,9879,9879,0.0,1,0,0.007,0.001,0.001,0.0,0.009
Set4,MP,Class2_5_50_100_10_50,50,128,100,100,3663,3389,48,128,100,100,3663,3389,10000,10000,0.0,1,0,0.007,0.003,0.01,0.0,0.02
Set4,MP,Class2_5_50_100_25_75,50,136,100,100,6963,6338,49,126,100,100,6446,5781,9895,9895,0.0,1,0,0.017,0.001,0.001,0.0,0.019
Set4,MP,Class2_6_10_100_10_50,10,21,100,100,686,444,10,21,100,100,688,444,9642,9642,0.0,1,0,0.002,0.003,0.001,0.339,0.345
Set4,MP,Class2_6_10_100_25_75,10,30,100,100,1535,1538,9,21,100,100,1018,993,9023,9023,0.0,1,0,0.001,0.0,0.0,0.001,0.002
Set4,MP,Class2_6_20_100_10_50,20,46,100,100,1289,1462,20,46,100,100,1289,1462,9872,9872,0.0,1,0,0.001,0.002,0.001,0.099,0.103
Set4,MP,Class2_6_20_100_25_75,20,55,100,100,2604,2833,18,44,100,100,2064,2145,9628,9628,0.0,1,0,0.008,0.0,0.0,0.0,0.008
Set4,MP,Class2_6_30_100_10_50,30,72,100,100,2011,2175,30,72,100,100,2011,2175,9949,9949,0.0,1,0,0.001,0.002,0.004,3.559,3.566
Set4,MP,Class2_6_30_100_25_75,30,84,100,100,4573,4268,23,53,100,100,2644,2307,9799,9799,0.0,1,0,0.009,0.002,0.0,0.0,0.011
Set4,MP,Class2_6_40_100_10_50,40,106,100,100,2535,3112,39,106,100,100,2535,3112,10000,10000,0.0,1,0,0.006,0.005,0.008,0.0,0.019
Set4,MP,Class2_6_40_100_25_75,40,87,100,100,4186,4276,39,78,100,100,3633,3807,9950,9950,0.0,1,0,0.004,0.0,0.001,0.0,0.005
Set4,MP,Class2_6_50_100_10_50,50,128,100,100,3718,3891,50,128,100,100,3718,3891,10000,10000,0.0,1,0,0.006,0.004,0.01,0.0,0.02
Set4,MP,Class2_6_50_100_25_75,50,126,100,100,6193,6156,49,112,100,100,5371,5295,9883,9883,0.0,1,0,0.011,0.008,0.001,0.0,0.02
Set4,MP,Class2_7_10_100_10_50,10,25,100,100,727,792,10,25,100,100,734,792,9487,9487,0.0,1,0,0.003,0.001,0.0,0.249,0.253
Set4,MP,Class2_7_10_100_25_75,10,25,100,100,1334,1221,8,14,100,100,681,649,9077,9077,0.0,1,0,0.008,0.0,0.0,0.0,0.008
Set4,MP,Class2_7_20_100_10_50,20,54,100,100,1621,1437,20,54,100,100,1621,1437,9948,9948,0.0,1,0,0.003,0.003,0.002,0.007,0.015
Set4,MP,Class2_7_20_100_25_75,20,52,100,100,2653,2850,14,27,100,100,1337,1327,9748,9748,0.0,1,0,0.007,0.0,0.0,0.0,0.007
Set4,MP,Class2_7_30_100_10_50,30,72,100,100,2029,2331,30,72,100,100,2029,2331,9948,9948,0.0,1,0,0.01,0.003,0.005,0.528,0.546
Set4,MP,Class2_7_30_100_25_75,30,79,100,100,3983,3794,26,62,100,100,2989,2790,9888,9888,0.0,1,0,0.011,0.001,0.001,0.0,0.013
Set4,MP,Class2_7_40_100_10_50,40,99,100,100,3119,3009,39,99,100,100,3119,3009,10000,10000,0.0,1,0,0.01,0.004,0.005,0.0,0.019
Set4,MP,Class2_7_40_100_25_75,40,108,100,100,5567,5681,38,81,100,100,3998,4023,9801,9801,0.0,1,0,0.014,0.002,0.001,0.0,0.017
Set4,MP,Class2_7_50_100_10_50,50,133,100,100,4026,3833,49,133,100,100,4026,3833,10000,10000,0.0,1,0,0.01,0.003,0.009,0.0,0.022
Set4,MP,Class2_7_50_100_25_75,50,118,100,100,5983,5800,45,100,100,100,4968,4793,9809,9809,0.0,1,0,0.022,0.0,0.0,0.0,0.022
Set4,MP,Class2_8_10_100_10_50,10,21,100,100,589,607,10,21,100,100,589,607,9590,9590,0.0,1,0,0.0,0.003,0.001,0.886,0.89
Set4,MP,Class2_8_10_100_25_75,10,33,100,100,1815,1429,7,18,100,100,849,716,9564,9564,0.0,1,0,0.003,0.0,0.0,0.0,0.003
Set4,MP,Class2_8_20_100_10_50,20,57,100,100,1748,1641,20,57,100,100,1748,1641,9933,9933,0.0,1,0,0.006,0.003,0.002,0.021,0.032
Set4,MP,Class2_8_20_100_25_75,20,56,100,100,2999,2732,19,39,100,100,1937,1961,9240,9240,0.0,1,0,0.007,0.001,0.0,0.003,0.011
Set4,MP,Class2_8_30_100_10_50,30,73,100,100,2322,2106,30,73,100,100,2322,2106,9976,9976,0.0,1,0,0.003,0.004,0.003,0.081,0.091
Set4,MP,Class2_8_30_100_25_75,30,77,100,100,3870,3396,31,72,100,100,3610,3125,9733,9733,0.0,1,0,0.009,0.0,0.0,0.0,0.009
Set4,MP,Class2_8_40_100_10_50,40,97,100,100,2935,2946,40,97,100,100,2935,2946,10000,10000,0.0,1,0,0.004,0.004,0.005,0.043,0.056
Set4,MP,Class2_8_40_100_25_75,40,108,100,100,5547,5024,40,97,100,100,4918,4305,9881,9881,0.0,1,0,0.005,0.001,0.002,0.0,0.008
Set4,MP,Class2_8_50_100_10_50,50,130,100,100,4019,3640,48,130,100,100,4019,3640,10000,10000,0.0,1,0,0.002,0.002,0.005,0.0,0.009
Set4,MP,Class2_8_50_100_25_75,50,136,100,100,6214,6831,46,118,100,100,5274,5711,9950,9950,0.0,1,0,0.007,0.002,0.001,0.0,0.01
Set4,MP,Class2_9_10_100_10_50,10,23,100,100,655,529,10,23,100,100,658,529,9509,9509,0.0,1,0,0.002,0.002,0.001,14.172,14.177
Set4,MP,Class2_9_10_100_25_75,10,25,100,100,1326,1193,6,14,100,100,664,639,9233,9233,0.0,1,0,0.003,0.0,0.0,0.0,0.003
Set4,MP,Class2_9_20_100_10_50,20,57,100,100,1778,1712,19,57,100,100,1778,1712,9898,9898,0.0,1,0,0.002,0.003,0.001,0.024,0.03
Set4,MP,Class2_9_20_100_25_75,20,43,100,100,2101,2074,19,37,100,100,1769,1756,9516,9516,0.0,1,0,0.004,0.0,0.0,0.0,0.004
Set4,MP,Class2_9_30_100_10_50,30,70,100,100,2208,2194,30,70,100,100,2208,2194,9930,9930,0.0,1,0,0.007,0.004,0.003,0.09,0.104
Set4,MP,Class2_9_30_100_25_75,30,77,100,100,3835,3648,29,69,100,100,3329,3134,9859,9859,0.0,1,0,0.004,0.002,0.0,0.0,0.006
Set4,MP,Class2_9_40_100_10_50,40,97,100,100,3020,2834,39,97,100,100,3020,2834,9987,9987,0.0,1,0,0.006,0.002,0.003,0.087,0.098
Set4,MP,Class2_9_40_100_25_75,40,95,100,100,4515,4456,37,84,100,100,3827,3788,9923,9923,0.0,1,0,0.002,0.0,0.0,0.0,0.002
Set4,MP,Class2_9_50_100_10_50,50,128,100,100,3469,3349,50,128,100,100,3469,3349,10000,10000,0.0,1,0,0.003,0.004,0.012,0.0,0.019
Set4,MP,Class2_9_50_100_25_75,50,123,100,100,6056,5979,50,110,100,100,5246,5210,9948,9948,0.0,1,0,0.007,0.001,0.001,0.0,0.009
Set4,MP,Class3_1_10_100_10_50,10,10,100,100,245,274,10,10,100,100,245,274,6486,6486,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class3_1_10_100_25_75,10,10,100,100,411,501,10,10,100,100,425,539,8896,8896,0.0,1,0,0.006,0.0,0.0,0.002,0.008
Set4,MP,Class3_1_20_100_10_50,20,20,100,100,617,615,20,20,100,100,617,615,9550,9550,0.0,1,0,0.0,0.009,0.002,4.776,4.787
Set4,MP,Class3_1_20_100_25_75,20,20,100,100,1069,1044,20,20,100,100,1127,1060,8741,8741,0.0,1,0,0.001,0.0,0.0,0.001,0.002
Set4,MP,Class3_1_30_100_10_50,30,30,100,100,970,720,30,30,100,100,970,720,9858,9773,0.008622438628525056,0,0,0.0,0.002,0.003,36.689,36.694
Set4,MP,Class3_1_30_100_25_75,30,30,100,100,1438,1503,30,30,100,100,1447,1524,9588,9588,0.0,1,0,0.001,0.001,0.0,0.0,0.002
Set4,MP,Class3_1_40_100_10_50,40,40,100,100,1104,1153,40,40,100,100,1104,1153,9881,9879,2.0240866309078029E-4,0,0,0.001,0.002,0.002,36.688,36.693
Set4,MP,Class3_1_40_100_25_75,40,40,100,100,1994,1909,38,39,100,100,1957,1853,9731,9731,0.0,1,0,0.004,0.001,0.001,0.0,0.006
Set4,MP,Class3_1_50_100_10_50,50,50,100,100,1513,1498,50,50,100,100,1513,1498,9980,9980,0.0,1,0,0.002,0.002,0.002,0.064,0.07
Set4,MP,Class3_1_50_100_25_75,50,50,100,100,2477,2461,49,49,100,100,2419,2412,9793,9793,0.0,1,0,0.002,0.001,0.001,0.002,0.006
Set4,MP,Class3_2_10_100_10_50,10,10,100,100,309,288,10,10,100,100,311,288,8762,8762,0.0,1,0,0.001,0.0,0.001,0.971,0.973
Set4,MP,Class3_2_10_100_25_75,10,10,100,100,468,439,9,9,100,100,400,442,8694,8694,0.0,1,0,0.001,0.0,0.0,0.001,0.002
Set4,MP,Class3_2_20_100_10_50,20,20,100,100,607,529,20,20,100,100,607,529,9702,9702,0.0,1,0,0.0,0.004,0.001,5.035,5.04
Set4,MP,Class3_2_20_100_25_75,20,20,100,100,1034,916,17,17,100,100,847,771,9625,9625,0.0,1,0,0.003,0.0,0.0,0.0,0.003
Set4,MP,Class3_2_30_100_10_50,30,30,100,100,851,962,30,30,100,100,851,962,9770,9747,0.002354145342886387,0,0,0.001,0.002,0.0,36.69,36.693
Set4,MP,Class3_2_30_100_25_75,30,30,100,100,1467,1509,30,30,100,100,1479,1519,9656,9656,0.0,1,0,0.002,0.001,0.001,0.0,0.004
Set4,MP,Class3_2_40_100_10_50,40,40,100,100,1178,1093,40,40,100,100,1178,1093,9905,9903,2.0191822311963655E-4,0,0,0.0,0.01,0.006,36.677,36.693
Set4,MP,Class3_2_40_100_25_75,40,40,100,100,1883,1998,36,36,100,100,1661,1796,9833,9833,0.0,1,0,0.005,0.002,0.0,0.001,0.008
Set4,MP,Class3_2_50_100_10_50,50,50,100,100,1353,1381,50,50,100,100,1353,1381,9985,9985,0.0,1,0,0.008,0.003,0.004,1.222,1.238
Set4,MP,Class3_2_50_100_25_75,50,50,100,100,2324,2640,48,49,100,100,2257,2603,9904,9904,0.0,1,0,0.005,0.002,0.0,0.0,0.007
Set4,MP,Class3_3_10_100_10_50,10,10,100,100,291,350,10,10,100,100,291,361,8789,8789,0.0,1,0,0.0,0.001,0.0,0.06,0.061
Set4,MP,Class3_3_10_100_25_75,10,10,100,100,548,444,6,6,98,100,315,259,9187,9187,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_3_20_100_10_50,20,20,100,100,602,580,20,20,100,100,602,580,9594,9572,0.002293099854075464,0,0,0.001,0.003,0.0,36.689,36.693
Set4,MP,Class3_3_20_100_25_75,20,20,100,100,1020,956,17,17,100,100,891,779,9516,9516,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class3_3_30_100_10_50,30,30,100,100,908,912,29,30,100,100,908,912,9769,9767,2.0472924557273008E-4,0,0,0.001,0.002,0.001,36.689,36.693
Set4,MP,Class3_3_30_100_25_75,30,30,100,100,1421,1448,27,27,100,100,1270,1240,9667,9667,0.0,1,0,0.002,0.0,0.001,0.001,0.004
Set4,MP,Class3_3_40_100_10_50,40,40,100,100,1156,1252,40,40,100,100,1156,1252,9881,9881,0.0,1,0,0.0,0.006,0.004,16.188,16.198
Set4,MP,Class3_3_40_100_25_75,40,40,100,100,1857,1859,40,40,100,100,1860,1869,9829,9829,0.0,1,0,0.003,0.001,0.001,0.003,0.008
Set4,MP,Class3_3_50_100_10_50,50,50,100,100,1617,1586,48,50,100,100,1617,1586,9892,9892,0.0,1,0,0.002,0.005,0.006,28.799,28.812
Set4,MP,Class3_3_50_100_25_75,50,50,100,100,2449,2495,47,48,100,100,2363,2384,9855,9855,0.0,1,0,0.004,0.002,0.0,0.0,0.006
Set4,MP,Class3_4_10_100_10_50,10,10,100,100,301,259,10,10,100,100,301,259,8473,8473,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_4_10_100_25_75,10,10,100,100,460,527,9,9,99,100,414,484,8327,8327,0.0,1,0,0.001,0.001,0.0,0.0,0.002
Set4,MP,Class3_4_20_100_10_50,20,20,100,100,575,595,20,20,100,100,575,595,9598,9540,0.0060429256095019795,0,0,0.001,0.001,0.001,36.69,36.693
Set4,MP,Class3_4_20_100_25_75,20,20,100,100,968,910,20,20,100,100,998,921,9537,9537,0.0,1,0,0.002,0.0,0.001,0.0,0.003
Set4,MP,Class3_4_30_100_10_50,30,30,100,100,937,874,30,30,100,100,937,874,9775,9775,0.0,1,0,0.001,0.001,0.002,4.362,4.366
Set4,MP,Class3_4_30_100_25_75,30,30,100,100,1606,1380,30,30,100,100,1640,1384,9790,9790,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class3_4_40_100_10_50,40,40,100,100,1140,1278,40,40,100,100,1140,1278,9886,9886,0.0,1,0,0.001,0.002,0.002,5.779,5.784
Set4,MP,Class3_4_40_100_25_75,40,40,100,100,2024,2068,40,40,100,100,2032,2101,9538,9538,0.0,1,0,0.004,0.002,0.0,0.009,0.015
Set4,MP,Class3_4_50_100_10_50,50,50,100,100,1599,1415,48,50,100,100,1599,1415,9917,9917,0.0,1,0,0.0,0.01,0.004,7.78,7.794
Set4,MP,Class3_4_50_100_25_75,50,50,100,100,2433,2430,46,46,100,100,2200,2203,9872,9872,0.0,1,0,0.003,0.0,0.0,0.0,0.003
Set4,MP,Class3_5_10_100_10_50,10,10,100,100,297,358,9,10,100,98,297,379,8686,8686,0.0,1,0,0.0,0.001,0.0,0.008,0.009
Set4,MP,Class3_5_10_100_25_75,10,10,100,100,496,545,9,9,100,100,472,506,8438,8438,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class3_5_20_100_10_50,20,20,100,100,607,681,20,20,100,100,607,685,9462,9462,0.0,1,0,0.001,0.002,0.001,6.205,6.209
Set4,MP,Class3_5_20_100_25_75,20,20,100,100,1035,1013,16,16,100,100,841,810,9578,9578,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class3_5_30_100_10_50,30,30,100,100,923,979,28,30,100,100,923,979,9850,9850,0.0,1,0,0.001,0.002,0.001,0.174,0.178
Set4,MP,Class3_5_30_100_25_75,30,30,100,100,1640,1551,26,26,100,100,1431,1329,9513,9513,0.0,1,0,0.001,0.0,0.0,0.001,0.002
Set4,MP,Class3_5_40_100_10_50,40,40,100,100,1173,1160,40,40,100,100,1173,1160,9905,9905,0.0,1,0,0.001,0.003,0.005,5.379,5.388
Set4,MP,Class3_5_40_100_25_75,40,40,100,100,2059,1995,37,37,100,100,1912,1820,9827,9827,0.0,1,0,0.009,0.002,0.0,0.0,0.011
Set4,MP,Class3_5_50_100_10_50,50,50,100,100,1486,1462,50,50,100,100,1486,1462,9963,9963,0.0,1,0,0.002,0.003,0.002,0.207,0.214
Set4,MP,Class3_5_50_100_25_75,50,50,100,100,2517,2364,49,50,100,100,2524,2372,9872,9872,0.0,1,0,0.004,0.001,0.001,0.0,0.006
Set4,MP,Class3_6_10_100_10_50,10,10,100,100,262,324,10,10,100,100,262,328,8214,8214,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_6_10_100_25_75,10,10,100,100,501,473,10,10,97,100,516,491,9453,9453,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_6_20_100_10_50,20,20,100,100,541,489,20,20,100,100,541,489,9761,9542,0.02243622579653724,0,0,0.001,0.002,0.002,36.688,36.693
Set4,MP,Class3_6_20_100_25_75,20,20,100,100,1027,978,16,16,100,100,776,763,9629,9629,0.0,1,0,0.001,0.001,0.0,0.0,0.002
Set4,MP,Class3_6_30_100_10_50,30,30,100,100,805,969,29,30,100,100,805,969,9794,9794,0.0,1,0,0.001,0.002,0.001,12.59,12.594
Set4,MP,Class3_6_30_100_25_75,30,30,100,100,1325,1383,30,30,100,100,1329,1390,9812,9812,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_6_40_100_10_50,40,40,100,100,1164,1121,40,40,100,100,1164,1121,9914,9914,0.0,1,0,0.001,0.002,0.002,17.222,17.227
Set4,MP,Class3_6_40_100_25_75,40,40,100,100,1894,2076,39,40,100,100,1902,2093,9762,9762,0.0,1,0,0.002,0.001,0.0,0.0,0.003
Set4,MP,Class3_6_50_100_10_50,50,50,100,100,1507,1432,50,50,100,100,1507,1432,9916,9916,0.0,1,0,0.004,0.004,0.004,33.707,33.719
Set4,MP,Class3_6_50_100_25_75,50,50,100,100,2371,2325,50,50,100,100,2384,2328,9817,9817,0.0,1,0,0.001,0.001,0.001,0.003,0.006
Set4,MP,Class3_7_10_100_10_50,10,10,100,100,272,224,10,10,100,100,272,224,6304,6304,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_7_10_100_25_75,10,10,100,100,471,497,9,9,100,100,429,510,9424,9424,0.0,1,0,0.0,0.001,0.0,0.0,0.001
Set4,MP,Class3_7_20_100_10_50,20,20,100,100,598,557,20,20,100,100,598,557,9563,9563,0.0,1,0,0.001,0.002,0.001,22.235,22.239
Set4,MP,Class3_7_20_100_25_75,20,20,100,100,1068,953,19,19,100,100,1051,903,9206,9206,0.0,1,0,0.002,0.0,0.0,0.0,0.002
Set4,MP,Class3_7_30_100_10_50,30,30,100,100,845,882,30,30,100,100,845,882,9885,9885,0.0,1,0,0.0,0.008,0.002,0.769,0.779
Set4,MP,Class3_7_30_100_25_75,30,30,100,100,1531,1560,28,28,100,100,1409,1430,9506,9506,0.0,1,0,0.002,0.0,0.0,0.001,0.003
Set4,MP,Class3_7_40_100_10_50,40,40,100,100,1154,1130,38,40,100,100,1154,1130,9939,9939,0.0,1,0,0.002,0.003,0.004,0.795,0.804
Set4,MP,Class3_7_40_100_25_75,40,40,100,100,1844,2103,36,36,100,100,1632,1860,9881,9881,0.0,1,0,0.004,0.002,0.0,0.0,0.006
Set4,MP,Class3_7_50_100_10_50,50,50,100,100,1593,1589,50,50,100,100,1593,1589,9947,9947,0.0,1,0,0.004,0.005,0.005,0.585,0.599
Set4,MP,Class3_7_50_100_25_75,50,50,100,100,2400,2378,50,50,100,100,2407,2389,9786,9786,0.0,1,0,0.001,0.001,0.001,0.0,0.003
Set4,MP,Class3_8_10_100_10_50,10,10,100,100,300,319,10,10,100,100,301,321,8515,8515,0.0,1,0,0.001,0.001,0.001,0.539,0.542
Set4,MP,Class3_8_10_100_25_75,10,10,100,100,501,542,9,9,99,99,442,501,8917,8917,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class3_8_20_100_10_50,20,20,100,100,548,641,20,20,100,100,548,641,9585,9585,0.0,1,0,0.001,0.003,0.001,13.352,13.357
Set4,MP,Class3_8_20_100_25_75,20,20,100,100,988,1030,15,15,100,100,764,715,9417,9417,0.0,1,0,0.002,0.0,0.0,0.001,0.003
Set4,MP,Class3_8_30_100_10_50,30,30,100,100,940,882,30,30,100,100,940,882,9786,9786,0.0,1,0,0.001,0.004,0.002,3.95,3.957
Set4,MP,Class3_8_30_100_25_75,30,30,100,100,1465,1355,30,30,100,100,1475,1359,9813,9813,0.0,1,0,0.002,0.001,0.001,0.0,0.004
Set4,MP,Class3_8_40_100_10_50,40,40,100,100,1218,1144,40,40,100,100,1218,1144,9884,9884,0.0,1,0,0.008,0.004,0.003,28.969,28.985
Set4,MP,Class3_8_40_100_25_75,40,40,100,100,2242,1934,40,40,100,100,2274,1949,9659,9659,0.0,1,0,0.004,0.001,0.001,0.0,0.006
Set4,MP,Class3_8_50_100_10_50,50,50,100,100,1464,1556,49,50,100,100,1464,1556,9953,9953,0.0,1,0,0.001,0.003,0.002,0.533,0.539
Set4,MP,Class3_8_50_100_25_75,50,50,100,100,2332,2351,50,50,100,100,2341,2354,9871,9871,0.0,1,0,0.005,0.002,0.0,0.0,0.008
